timestamp,symbol,asset_class,strategy_key,contract_symbol,direction,score,spot_price,entry_price,rsi,macd,volatility_20d,volume_rel_20d,sector_strength,market_trend,congress_score,news_sentiment,decision,label_good_trade,realized_return_5d
2025-12-13 14:19:52.333239+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 14:24:17.895406+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:24:18.937664+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:24:20.040637+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:24:21.128558+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:24:22.180970+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 14:29:20.463568+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:29:22.611963+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:29:24.732483+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:29:26.881258+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:29:29.004066+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 14:34:17.874309+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:34:18.955383+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:34:20.006072+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:34:21.087008+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:34:22.179253+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 14:39:17.818456+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:39:18.840894+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:39:19.925227+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:39:21.028890+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:39:22.098327+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 14:44:17.897560+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:44:18.937802+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:44:20.028723+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:44:21.104402+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:44:22.140366+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 14:49:17.852433+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:49:18.925572+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:49:19.991609+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:49:21.052356+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:49:22.122088+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 14:54:37.783548+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:54:38.827113+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:54:39.895750+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:54:51.977381+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:59:19.216438+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 14:59:20.916043+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 14:59:21.894453+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 14:59:22.954983+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 14:59:24.032651+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-13 15:04:23.381298+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-13 15:09:24.743638+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,118.99068075769466,118.99068075769466,,,0.0088026775730655,,,,,,enter,,
2025-12-13 19:30:30.250454+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,118.99068075769466,118.99068075769466,,,0.0088026775730655,,,,,,enter,,
2025-12-13 19:30:31.288872+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-13 19:30:32.274692+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-13 19:30:33.346672+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-13 19:30:34.411357+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 00:36:13.410814+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 00:36:14.496160+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 00:36:15.490662+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 00:36:16.593769+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 00:36:22.141573+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 04:29:49.522916+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 04:29:51.580792+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 04:29:53.796098+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 04:29:55.855106+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 04:29:57.990437+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 04:34:17.525300+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 04:34:18.671153+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 04:34:19.672232+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 04:34:20.746981+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 04:34:21.818754+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 04:39:17.486433+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 04:39:18.520483+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 04:39:19.618360+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 04:39:20.690005+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 04:39:21.759493+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 04:44:17.745377+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 04:44:18.781665+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 04:44:19.865538+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 04:44:20.832085+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 04:44:21.933881+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 04:49:17.642235+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 04:49:18.640614+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 04:49:19.739885+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 04:49:20.898653+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 04:49:21.895951+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 04:54:17.515771+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 04:54:18.578299+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 04:54:19.640083+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 04:54:20.723779+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 04:54:21.783569+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 04:59:17.631684+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 04:59:18.686006+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 04:59:19.739203+00:00,CSCO,equity,hybrid_aggressive,,buy,5.5,77.82,77.82,,,0.0126340668643448,,,,,,enter,,
2025-12-14 04:59:20.841757+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 04:59:21.893093+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:04:17.600635+00:00,AMZN,equity,hybrid_aggressive,,buy,4.5,226.2,226.2,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:04:18.675868+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:04:19.775441+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:04:20.790202+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:04:21.830551+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:09:17.721991+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:09:19.159805+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:09:20.193867+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:09:21.284456+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:09:22.318985+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:14:17.559547+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:14:18.654105+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:14:19.690751+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:14:20.767240+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:14:21.862339+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:19:17.605628+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:19:18.792661+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:19:19.806139+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:19:20.864022+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:19:21.980145+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:24:17.542122+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:24:18.583847+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:24:19.685636+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:24:20.747997+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:24:21.825344+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:29:19.808402+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:29:21.932191+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:29:24.140250+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:29:26.299762+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:29:28.409585+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:34:17.592777+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:34:18.632625+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:34:19.722931+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:34:20.789989+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:34:21.861953+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:39:17.508026+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:39:18.586894+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:39:19.662334+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:39:20.736222+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:39:21.807241+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:44:17.587493+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:44:18.636883+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:44:19.770500+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:44:20.885609+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:44:21.954394+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:49:17.642573+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:49:18.703099+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:49:19.767521+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:49:20.887244+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:49:21.937724+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:54:17.583491+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:54:18.648592+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:54:19.704992+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:54:20.782236+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:54:21.885886+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 05:59:17.437553+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 05:59:18.540212+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 05:59:19.628168+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 05:59:20.696939+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 05:59:21.766946+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 06:04:17.577453+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 06:04:18.653544+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 06:04:19.756440+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 06:04:20.767064+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 06:04:21.877041+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 06:09:17.478369+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 06:09:18.547623+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 06:09:19.688172+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 06:09:20.693400+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 06:09:21.845152+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 06:14:17.569089+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 06:14:18.598349+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 06:14:19.698957+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 06:14:20.763981+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 06:14:21.817294+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 06:19:17.548260+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 06:19:18.605366+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 06:19:19.663848+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 06:19:20.770009+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 06:19:21.779489+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 06:24:17.702585+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 06:24:18.936797+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 06:24:20.016682+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 06:24:21.103216+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 06:24:22.104869+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 06:29:19.798958+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 06:29:21.954738+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 06:29:24.105015+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 06:29:26.256328+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
2025-12-14 06:29:28.359280+00:00,WBD,equity,hybrid_aggressive,,buy,5.5,29.98,29.98,,,0.0247895329809815,,,,,,enter,,
2025-12-14 06:34:17.534637+00:00,AMZN,option,hybrid_aggressive,AMZN260123P00230000,buy,4.5,226.2,979.0,,,0.0163815508379602,,,,,,enter,,
2025-12-14 06:34:18.599895+00:00,AAPL,equity,hybrid_aggressive,,buy,5.5,278.315,278.315,,,0.0094743558786157,,,,,,enter,,
2025-12-14 06:34:19.686760+00:00,CSCO,option,hybrid_aggressive,CSCO260123C00070000,buy,5.5,77.82,956.0,,,0.0126340668643448,,,,,,enter,,
2025-12-14 06:34:20.768583+00:00,PFE,equity,hybrid_aggressive,,buy,5.5,25.86,25.86,,,0.0151335196039687,,,,,,enter,,
